Title,Description,Latitude,Longitude
SINISTRE_PCO23,KORHOGO,9.4544,-5.6378
SINISTRE_PCO24,KORHOGO,9.4538,-5.6362
SINISTRE_PCO25,KORHOGO,9.4544,-5.6373
SINISTRE_PCO26,KORHOGO,9.4544,-5.639
SINISTRE_PCO27,KORHOGO,9.4553,-5.6384
SINISTRE_PCO28,KORHOGO,9.4538,-5.6373
SINISTRE_PCO29,KORHOGO,9.4532,-5.638
SINISTRE_PCO30,KORHOGO,9.4538,-5.6384
SINISTRE_PCO31,KORHOGO,9.4538,-5.6397
SINISTRE_PCO32,KORHOGO,9.439,-5.6344
SINISTRE_PCO289,KORHOGO,9.4378,-5.6345
SINISTRE_PCO290,KORHOGO,9.437,-5.6339
SINISTRE_PCO291,KORHOGO,9.4366,-5.6341
SINISTRE_PCO292,KORHOGO,9.4383,-5.6341
SINISTRE_PCO293,KORHOGO,9.4382,-5.6321
SINISTRE_PCO294,KORHOGO,9.4375,-5.6331
SINISTRE_PCO295,KORHOGO,9.4367,-5.6312
SINISTRE_PCO296,KORHOGO,9.4386,-5.6358
SINISTRE_PCO297,KORHOGO,9.4378,-5.6366
SINISTRE_PCO298,KORHOGO,9.4372,-5.636
SINISTRE_PCO299,KORHOGO,9.4366,-5.6359
SINISTRE_PCO300,KORHOGO,9.4389,-5.6334
SINISTRE_PCO301,KORHOGO,9.4394,-5.6326
SINISTRE_PCO302,KORHOGO,9.4401,-5.6334
SINISTRE_PCO303,KORHOGO,9.4407,-5.6309
SINISTRE_PCO304,KORHOGO,9.4381,-5.6351
SINISTRE_PCO305,KORHOGO,9.4394,-5.6365
SINISTRE_PCO306,KORHOGO,9.4386,-5.6373
SINISTRE_PCO307,KORHOGO,9.4396,-5.6386
SINISTRE_PCO308,KORHOGO,9.4395,-5.6342
SINISTRE_PCO309,KORHOGO,9.44,-5.6349
SINISTRE_PCO310,KORHOGO,9.4404,-5.6369
SINISTRE_PCO311,KORHOGO,9.4407,-5.6384
SINISTRE_PCO312,KORHOGO,9.4398,-5.6364
SINISTRE_PCO313,KORHOGO,9.4407,-5.6378
SINISTRE_PCO314,KORHOGO,9.442,-5.6376
SINISTRE_PCO315,KORHOGO,9.4431,-5.638
SINISTRE_PCO316,KORHOGO,9.4392,-5.6349
SINISTRE_PCO317,KORHOGO,9.4398,-5.638
SINISTRE_PCO318,KORHOGO,9.44,-5.6392
SINISTRE_PCO319,KORHOGO,9.4414,-5.6383
SINISTRE_PCO320,KORHOGO,9.4474,-5.625
SINISTRE_PCO321,KORHOGO,9.4485,-5.6239
SINISTRE_PCO322,KORHOGO,9.4485,-5.6233
SINISTRE_PCO323,KORHOGO,9.4475,-5.6232
SINISTRE_PCO324,KORHOGO,9.4503,-5.6264
SINISTRE_PCO325,KORHOGO,9.4507,-5.6278
SINISTRE_PCO326,KORHOGO,9.4509,-5.6268
SINISTRE_PCO327,KORHOGO,9.4516,-5.6271
SINISTRE_PCO328,KORHOGO,9.4485,-5.6281
SINISTRE_PCO329,KORHOGO,9.4491,-5.6279
SINISTRE_PCO330,KORHOGO,9.4494,-5.6274
SINISTRE_PCO331,KORHOGO,9.4499,-5.6276
SINISTRE_PCO332,KORHOGO,9.4473,-5.6263
SINISTRE_PCO333,KORHOGO,9.448,-5.6257
SINISTRE_PCO334,KORHOGO,9.4487,-5.6258
SINISTRE_PCO335,KORHOGO,9.4493,-5.6259
SINISTRE_PCO336,KORHOGO,9.4467,-5.6284
SINISTRE_PCO337,KORHOGO,9.4461,-5.6301
SINISTRE_PCO338,KORHOGO,9.445,-5.6295
SINISTRE_PCO339,KORHOGO,9.4429,-5.6292
SINISTRE_PCO340,KORHOGO,9.4471,-5.627
SINISTRE_PCO341,KORHOGO,9.4456,-5.6263
SINISTRE_PCO342,KORHOGO,9.4439,-5.6267
SINISTRE_PCO343,KORHOGO,9.4436,-5.6273
SINISTRE_PCO344,KORHOGO,9.446,-5.6273
SINISTRE_PCO345,KORHOGO,9.4466,-5.6281
SINISTRE_PCO346,KORHOGO,9.446,-5.6285
SINISTRE_PCO347,KORHOGO,9.4453,-5.6291
SINISTRE_PCO348,KORHOGO,9.4476,-5.6279
SINISTRE_PCO349,KORHOGO,9.4474,-5.6293
SINISTRE_PCO350,KORHOGO,9.4467,-5.6303
SINISTRE_PCO351,KORHOGO,9.4471,-5.6284
SINISTRE_PCO352,KORHOGO,5.339651,-4.02562
FORUM_PCO01,ADJAME FORUM,5.339186,-4.02564
FORUM_PCO02,ADJAME FORUM,5.338672,-4.02526
FORUM_PCO03,ADJAME FORUM,5.338673,-4.02481
FORUM_PCO04,ADJAME FORUM,5.340005,-4.02475
FORUM_PCO05,ADJAME FORUM,5.339558,-4.02433
FORUM_PCO06,ADJAME FORUM,5.33867,-4.02434
FORUM_PCO07,ADJAME FORUM,5.338664,-4.02383
FORUM_PCO08,ADJAME FORUM,5.340087,-4.02477
FORUM_PCO09,ADJAME FORUM,5.340083,-4.02431
FORUM_PCO10,ADJAME FORUM,5.340907,-4.0243
FORUM_PCO11,ADJAME FORUM,5.341378,-4.02429
FORUM_PCO12,ADJAME FORUM,5.340919,-4.02396
FORUM_PCO13,ADJAME FORUM,5.340903,-4.02367
FORUM_PCO14,ADJAME FORUM,5.341377,-4.0237
FORUM_PCO15,ADJAME FORUM,5.341839,-4.02368
FORUM_PCO16,ADJAME FORUM,5.340549,-4.02562
FORUM_PCO17,ADJAME FORUM,5.340919,-4.02563
FORUM_PCO18,ADJAME FORUM,5.340911,-4.02518
FORUM_PCO19,ADJAME FORUM,5.340474,-4.02517
FORUM_PCO20,ADJAME FORUM,5.340023,-4.02617
FORUM_PCO21,ADJAME FORUM,5.339475,-4.02632
FORUM_PCO22,ADJAME FORUM,5.339659,-4.0281
FORUM_PCO23,ADJAME FORUM,5.340092,-4.02889
FORUM_PCO24,ADJAME FORUM,5.340732,-4.02681
FORUM_PCO25,ADJAME FORUM,5.340649,-4.02728
FORUM_PCO26,ADJAME FORUM,5.340698,-4.02814
FORUM_PCO27,ADJAME FORUM,5.341265,-4.02721
FORUM_PCO28,ADJAME FORUM,5.341346,-4.0281
FORUM_PCO29,ADJAME FORUM,5.341802,-4.02807
FORUM_PCO30,ADJAME FORUM,5.341735,-4.02711
FORUM_PCO31,ADJAME FORUM,5.341707,-4.02627
FORUM_PCO32,ADJAME FORUM,6.852093,-5.28854
EBENEZER_PCO01,YAMOUSSOKRO,6.852633,-5.28913
EBENEZER_PCO02,YAMOUSSOKRO,6.853207,-5.28919
EBENEZER_PCO03,YAMOUSSOKRO,6.854762,-5.28946
EBENEZER_PCO04,YAMOUSSOKRO,6.853582,-5.28834
EBENEZER_PCO05,YAMOUSSOKRO,6.853898,-5.28782
EBENEZER_PCO06,YAMOUSSOKRO,6.854933,-5.28812
EBENEZER_PCO07,YAMOUSSOKRO,6.854863,-5.28868
EBENEZER_PCO08,YAMOUSSOKRO,6.854828,-5.2896
EBENEZER_PCO09,YAMOUSSOKRO,6.856095,-5.28998
EBENEZER_PCO10,YAMOUSSOKRO,6.854621,-5.29075
EBENEZER_PCO11,YAMOUSSOKRO,6.855913,-5.2909
EBENEZER_PCO12,YAMOUSSOKRO,6.853067,-5.2877
EBENEZER_PCO13,YAMOUSSOKRO,6.851699,-5.28349
EBENEZER_PCO14,YAMOUSSOKRO,6.851793,-5.28283
EBENEZER_PCO15,YAMOUSSOKRO,6.850056,-5.2849
EBENEZER_PCO16,YAMOUSSOKRO,6.852274,-5.28783
EBENEZER_PCO17,YAMOUSSOKRO,6.85265,-5.28653
EBENEZER_PCO18,YAMOUSSOKRO,6.850647,-5.28362
EBENEZER_PCO19,YAMOUSSOKRO,6.850462,-5.28617
EBENEZER_PCO20,YAMOUSSOKRO,6.852045,-5.28461
EBENEZER_PCO21,YAMOUSSOKRO,6.849972,-5.28328
EBENEZER_PCO22,YAMOUSSOKRO,6.849982,-5.28375
EBENEZER_PCO23,YAMOUSSOKRO,6.851197,-5.28541
EBENEZER_PCO24,YAMOUSSOKRO,6.853512,-5.28664
EBENEZER_PCO25,YAMOUSSOKRO,6.854189,-5.28575
EBENEZER_PCO26,YAMOUSSOKRO,6.852902,-5.28478
EBENEZER_PCO27,YAMOUSSOKRO,6.852895,-5.28397
EBENEZER_PCO28,YAMOUSSOKRO,6.854846,-5.28602
EBENEZER_PCO29,YAMOUSSOKRO,6.85258,-5.28373
EBENEZER_PCO30,YAMOUSSOKRO,6.853215,-5.28325
EBENEZER_PCO31,YAMOUSSOKRO,6.853207,-5.28253
EBENEZER_PCO32,YAMOUSSOKRO,6.856733,-5.28462
EBENEZER_PCO33,YAMOUSSOKRO,6.856166,-5.28273
EBENEZER_PCO34,YAMOUSSOKRO,6.856956,-5.28271
EBENEZER_PCO35,YAMOUSSOKRO,6.857861,-5.28307
EBENEZER_PCO36,YAMOUSSOKRO,6.856165,-5.28542
EBENEZER_PCO37,YAMOUSSOKRO,6.856432,-5.28627
EBENEZER_PCO38,YAMOUSSOKRO,6.855104,-5.28644
EBENEZER_PCO39,YAMOUSSOKRO,6.855339,-5.28741
EBENEZER_PCO40,YAMOUSSOKRO,6.856937,-5.28805
EBENEZER_PCO41,YAMOUSSOKRO,6.856676,-5.2892
EBENEZER_PCO42,YAMOUSSOKRO,6.856028,-5.2893
EBENEZER_PCO43,YAMOUSSOKRO,6.857085,-5.29059
EBENEZER_PCO44,YAMOUSSOKRO,6.858616,-5.28504
EBENEZER_PCO45,YAMOUSSOKRO,6.860536,-5.28449
EBENEZER_PCO46,YAMOUSSOKRO,6.859817,-5.28355
EBENEZER_PCO47,YAMOUSSOKRO,6.859886,-5.28236
EBENEZER_PCO48,YAMOUSSOKRO,6.857589,-5.28537
EBENEZER_PCO49,YAMOUSSOKRO,6.858958,-5.28633
EBENEZER_PCO50,YAMOUSSOKRO,6.858238,-5.28645
EBENEZER_PCO51,YAMOUSSOKRO,6.858458,-5.28715
EBENEZER_PCO52,YAMOUSSOKRO,6.857698,-5.2873
EBENEZER_PCO53,YAMOUSSOKRO,6.859195,-5.28749
EBENEZER_PCO54,YAMOUSSOKRO,6.860448,-5.28737
EBENEZER_PCO55,YAMOUSSOKRO,6.860969,-5.28656
EBENEZER_PCO56,YAMOUSSOKRO,6.858651,-5.28779
EBENEZER_PCO57,YAMOUSSOKRO,6.858427,-5.28912
EBENEZER_PCO58,YAMOUSSOKRO,6.859383,-5.29026
EBENEZER_PCO59,YAMOUSSOKRO,6.860072,-5.29121
EBENEZER_PCO60,YAMOUSSOKRO,6.857668,-5.28196
EBENEZER_PCO61,YAMOUSSOKRO,6.858673,-5.28335
EBENEZER_PCO62,YAMOUSSOKRO,6.859305,-5.28486
EBENEZER_PCO63,YAMOUSSOKRO,6.859707,-5.2837
EBENEZER_PCO64,YAMOUSSOKRO,6.863661,-5.29138
EBENEZER_PCO65,YAMOUSSOKRO,6.861629,-5.29152
EBENEZER_PCO66,YAMOUSSOKRO,6.862195,-5.28969
EBENEZER_PCO67,YAMOUSSOKRO,6.862217,-5.28999
EBENEZER_PCO68,YAMOUSSOKRO,6.862886,-5.28909
EBENEZER_PCO69,YAMOUSSOKRO,6.86164,-5.28853
EBENEZER_PCO70,YAMOUSSOKRO,6.862044,-5.28716
EBENEZER_PCO71,YAMOUSSOKRO,6.862099,-5.28485
EBENEZER_PCO72,YAMOUSSOKRO,6.86151,-5.28316
EBENEZER_PCO73,YAMOUSSOKRO,6.86143,-5.28278
EBENEZER_PCO74,YAMOUSSOKRO,6.861348,-5.28231
EBENEZER_PCO75,YAMOUSSOKRO,6.86126,-5.28184
EBENEZER_PCO76,YAMOUSSOKRO,6.863997,-5.29041
EBENEZER_PCO77,YAMOUSSOKRO,6.864859,-5.28996
EBENEZER_PCO78,YAMOUSSOKRO,6.865178,-5.29091
EBENEZER_PCO79,YAMOUSSOKRO,6.865622,-5.28982
EBENEZER_PCO80,YAMOUSSOKRO,6.86519,-5.2887
EBENEZER_PCO81,YAMOUSSOKRO,6.865886,-5.28759
EBENEZER_PCO82,YAMOUSSOKRO,6.866598,-5.2875
EBENEZER_PCO83,YAMOUSSOKRO,6.867766,-5.28728
EBENEZER_PCO84,YAMOUSSOKRO,6.866152,-5.28914
EBENEZER_PCO85,YAMOUSSOKRO,6.866855,-5.28918
EBENEZER_PCO86,YAMOUSSOKRO,6.867805,-5.28999
EBENEZER_PCO87,YAMOUSSOKRO,6.868264,-5.28881
EBENEZER_PCO88,YAMOUSSOKRO,6.854762,-5.2816
EBENEZER_PCO89,YAMOUSSOKRO,6.855219,-5.27922
EBENEZER_PCO90,YAMOUSSOKRO,6.856768,-5.28041
EBENEZER_PCO91,YAMOUSSOKRO,6.857071,-5.27937
EBENEZER_PCO92,YAMOUSSOKRO,6.853697,-5.28063
EBENEZER_PCO93,YAMOUSSOKRO,6.852927,-5.28054
EBENEZER_PCO94,YAMOUSSOKRO,6.852534,-5.28162
EBENEZER_PCO95,YAMOUSSOKRO,6.851934,-5.28119
EBENEZER_PCO96,YAMOUSSOKRO,6.843281,-5.29117
MOROFE_PCO01,YAMOUSSOKRO,6.841179,-5.29119
MOROFE_PCO02,YAMOUSSOKRO,6.839576,-5.29138
MOROFE_PCO03,YAMOUSSOKRO,6.837582,-5.29163
MOROFE_PCO04,YAMOUSSOKRO,6.842966,-5.28991
MOROFE_PCO05,YAMOUSSOKRO,6.841747,-5.28983
MOROFE_PCO06,YAMOUSSOKRO,6.843909,-5.28953
MOROFE_PCO07,YAMOUSSOKRO,6.843963,-5.28728
MOROFE_PCO08,YAMOUSSOKRO,6.843428,-5.29215
MOROFE_PCO09,YAMOUSSOKRO,6.840305,-5.29261
MOROFE_PCO10,YAMOUSSOKRO,6.838722,-5.2944
MOROFE_PCO11,YAMOUSSOKRO,6.841301,-5.29401
MOROFE_PCO12,YAMOUSSOKRO,6.845035,-5.2935
MOROFE_PCO13,YAMOUSSOKRO,6.846045,-5.2931
MOROFE_PCO14,YAMOUSSOKRO,6.848817,-5.29276
MOROFE_PCO15,YAMOUSSOKRO,6.847725,-5.29185
MOROFE_PCO16,YAMOUSSOKRO,6.845855,-5.29205
MOROFE_PCO17,YAMOUSSOKRO,6.847284,-5.29057
MOROFE_PCO18,YAMOUSSOKRO,6.84983,-5.28999
MOROFE_PCO19,YAMOUSSOKRO,6.84916,-5.2889
MOROFE_PCO20,YAMOUSSOKRO,6.844926,-5.29092
MOROFE_PCO21,YAMOUSSOKRO,6.845034,-5.28962
MOROFE_PCO22,YAMOUSSOKRO,6.847219,-5.28933
MOROFE_PCO23,YAMOUSSOKRO,6.848683,-5.28793
MOROFE_PCO24,YAMOUSSOKRO,6.842653,-5.28845
MOROFE_PCO25,YAMOUSSOKRO,6.844697,-5.28815
MOROFE_PCO26,YAMOUSSOKRO,6.846534,-5.28789
MOROFE_PCO27,YAMOUSSOKRO,6.847889,-5.28676
MOROFE_PCO28,YAMOUSSOKRO,6.846239,-5.28696
MOROFE_PCO29,YAMOUSSOKRO,6.847181,-5.28592
MOROFE_PCO30,YAMOUSSOKRO,6.845972,-5.28539
MOROFE_PCO31,YAMOUSSOKRO,6.845661,-5.28429
MOROFE_PCO32,YAMOUSSOKRO,5.214389,-3.75461
MOCKEVILLE_PCO01,MOCKEVILLE,5.214108,-3.75355
MOCKEVILLE_PCO02,MOCKEVILLE,5.213767,-3.75557
MOCKEVILLE_PCO03,MOCKEVILLE,5.213212,-3.75582
MOCKEVILLE_PCO04,MOCKEVILLE,5.210945,-3.75436
MOCKEVILLE_PCO05,MOCKEVILLE,5.211896,-3.75369
MOCKEVILLE_PCO06,MOCKEVILLE,5.212533,-3.75258
MOCKEVILLE_PCO07,MOCKEVILLE,5.212299,-3.75531
MOCKEVILLE_PCO08,MOCKEVILLE,5.212167,-3.7563
MOCKEVILLE_PCO09,MOCKEVILLE,5.213676,-3.75773
MOCKEVILLE_PCO10,MOCKEVILLE,5.212374,-3.75879
MOCKEVILLE_PCO11,MOCKEVILLE,5.21176,-3.75815
MOCKEVILLE_PCO12,MOCKEVILLE,5.212643,-3.75966
MOCKEVILLE_PCO13,MOCKEVILLE,5.212152,-3.75978
MOCKEVILLE_PCO14,MOCKEVILLE,5.214089,-3.7601
MOCKEVILLE_PCO15,MOCKEVILLE,5.214783,-3.75931
MOCKEVILLE_PCO16,MOCKEVILLE,5.21835,-3.7542
MOCKEVILLE_PCO17,MOCKEVILLE,5.218824,-3.75445
MOCKEVILLE_PCO18,MOCKEVILLE,5.218126,-3.75202
MOCKEVILLE_PCO19,MOCKEVILLE,5.218785,-3.75107
MOCKEVILLE_PCO20,MOCKEVILLE,5.219884,-3.7547
MOCKEVILLE_PCO21,MOCKEVILLE,5.220498,-3.75498
MOCKEVILLE_PCO22,MOCKEVILLE,5.221301,-3.75563
MOCKEVILLE_PCO23,MOCKEVILLE,5.220864,-3.75644
MOCKEVILLE_PCO24,MOCKEVILLE,5.220371,-3.75715
MOCKEVILLE_PCO25,MOCKEVILLE,5.219765,-3.75786
MOCKEVILLE_PCO26,MOCKEVILLE,5.220674,-3.75846
MOCKEVILLE_PCO27,MOCKEVILLE,5.220442,-3.75928
MOCKEVILLE_PCO28,MOCKEVILLE,5.215713,-3.75409
MOCKEVILLE_PCO33,MOCKEVILLE,5.217638,-3.75463
MOCKEVILLE_PCO34,MOCKEVILLE,5.217,-3.75282
MOCKEVILLE_PCO35,MOCKEVILLE,5.216628,-3.75153
MOCKEVILLE_PCO36,MOCKEVILLE,9.482178,-5.64175
KCOCODY_PCO371,KORHOGO,9.481398,-5.64135
KCOCODY_PCO372,KORHOGO,9.480701,-5.64315
KCOCODY_PCO373,KORHOGO,9.481429,-5.6423
KCOCODY_PCO374,KORHOGO,9.481389,-5.6423
KCOCODY_PCO375,KORHOGO,9.481344,-5.64137
KCOCODY_PCO376,KORHOGO,9.483768,-5.64298
KCOCODY_PCO377,KORHOGO,9.483768,-5.64304
KCOCODY_PCO378,KORHOGO,9.484248,-5.64297
KCOCODY_PCO379,KORHOGO,9.484245,-5.64304
KCOCODY_PCO380,KORHOGO,9.483584,-5.64219
KCOCODY_PCO381,KORHOGO,9.483572,-5.64213
KCOCODY_PCO382,KORHOGO,9.48441,-5.6421
KCOCODY_PCO383,KORHOGO,9.484407,-5.64217
KCOCODY_PCO384,KORHOGO,9.483308,-5.643
KCOCODY_PCO385,KORHOGO,9.482713,-5.64304
KCOCODY_PCO386,KORHOGO,9.482228,-5.64347
KCOCODY_PCO387,KORHOGO,9.482243,-5.64402
KCOCODY_PCO388,KORHOGO,9.483151,-5.644
KCOCODY_PCO389,KORHOGO,9.483147,-5.64387
KCOCODY_PCO390,KORHOGO,9.484086,-5.64383
KCOCODY_PCO391,KORHOGO,9.48442,-5.64383
KCOCODY_PCO392,KORHOGO,9.482291,-5.64486
KCOCODY_PCO393,KORHOGO,9.482877,-5.64484
KCOCODY_PCO394,KORHOGO,9.483379,-5.64483
KCOCODY_PCO395,KORHOGO,9.482331,-5.64576
KCOCODY_PCO396,KORHOGO,9.482364,-5.64652
KCOCODY_PCO397,KORHOGO,9.483147,-5.64571
KCOCODY_PCO398,KORHOGO,9.483918,-5.64568
KCOCODY_PCO399,KORHOGO,9.484472,-5.64567
KCOCODY_PCO400,KORHOGO,9.475389,-5.63926
AHOUSSABOUGOU_PCO01,KORHOGO,9.474906,-5.63979
AHOUSSABOUGOU_PCO02,KORHOGO,9.474238,-5.63967
AHOUSSABOUGOU_PCO03,KORHOGO,9.473569,-5.63982
AHOUSSABOUGOU_PCO04,KORHOGO,9.476099,-5.63974
AHOUSSABOUGOU_PCO05,KORHOGO,9.476651,-5.63961
AHOUSSABOUGOU_PCO06,KORHOGO,9.477841,-5.64121
AHOUSSABOUGOU_PCO07,KORHOGO,9.478497,-5.64049
AHOUSSABOUGOU_PCO08,KORHOGO,9.478158,-5.63756
AHOUSSABOUGOU_PCO09,KORHOGO,9.477729,-5.63814
AHOUSSABOUGOU_PCO10,KORHOGO,9.477095,-5.63829
AHOUSSABOUGOU_PCO11,KORHOGO,9.478376,-5.63981
AHOUSSABOUGOU_PCO12,KORHOGO,9.478133,-5.63484
AHOUSSABOUGOU_PCO13,KORHOGO,9.478453,-5.63553
AHOUSSABOUGOU_PCO14,KORHOGO,9.478067,-5.63636
AHOUSSABOUGOU_PCO15,KORHOGO,9.478806,-5.63781
AHOUSSABOUGOU_PCO16,KORHOGO,9.476516,-5.63362
AHOUSSABOUGOU_PCO17,KORHOGO,9.477068,-5.63348
AHOUSSABOUGOU_PCO18,KORHOGO,9.477717,-5.63372
AHOUSSABOUGOU_PCO19,KORHOGO,9.478104,-5.63274
AHOUSSABOUGOU_PCO20,KORHOGO,9.476489,-5.63597
AHOUSSABOUGOU_PCO21,KORHOGO,9.4759,-5.63383
AHOUSSABOUGOU_PCO22,KORHOGO,9.475266,-5.63406
AHOUSSABOUGOU_PCO23,KORHOGO,9.47466,-5.63413
AHOUSSABOUGOU_PCO24,KORHOGO,9.475182,-5.63562
AHOUSSABOUGOU_PCO25,KORHOGO,9.473748,-5.63519
AHOUSSABOUGOU_PCO26,KORHOGO,9.474181,-5.63413
AHOUSSABOUGOU_PCO27,KORHOGO,9.472948,-5.63459
AHOUSSABOUGOU_PCO28,KORHOGO,9.47603,-5.63695
AHOUSSABOUGOU_PCO29,KORHOGO,9.474976,-5.63646
AHOUSSABOUGOU_PCO30,KORHOGO,9.47351,-5.63682
AHOUSSABOUGOU_PCO31,KORHOGO,9.47438,-5.63762
AHOUSSABOUGOU_PCO32,KORHOGO,9.47506,-5.62831
AHOUSSABOUGOU_PCO33,KORHOGO,9.473591,-5.62828
AHOUSSABOUGOU_PCO34,KORHOGO,9.474229,-5.62732
AHOUSSABOUGOU_PCO35,KORHOGO,9.472582,-5.62578
AHOUSSABOUGOU_PCO36,KORHOGO,9.474778,-5.62942
AHOUSSABOUGOU_PCO37,KORHOGO,9.474129,-5.62957
AHOUSSABOUGOU_PCO38,KORHOGO,9.473374,-5.6304
AHOUSSABOUGOU_PCO39,KORHOGO,9.473733,-5.63097
AHOUSSABOUGOU_PCO40,KORHOGO,9.47446,-5.63079
AHOUSSABOUGOU_PCO41,KORHOGO,9.473253,-5.63183
AHOUSSABOUGOU_PCO42,KORHOGO,9.47412,-5.63272
AHOUSSABOUGOU_PCO43,KORHOGO,9.473631,-5.63339
AHOUSSABOUGOU_PCO44,KORHOGO,9.475404,-5.6318
AHOUSSABOUGOU_PCO45,KORHOGO,9.476054,-5.63175
AHOUSSABOUGOU_PCO46,KORHOGO,9.476566,-5.63151
AHOUSSABOUGOU_PCO47,KORHOGO,9.477176,-5.63151
AHOUSSABOUGOU_PCO48,KORHOGO,9.475972,-5.62914
AHOUSSABOUGOU_PCO49,KORHOGO,9.476666,-5.62892
AHOUSSABOUGOU_PCO50,KORHOGO,9.477529,-5.62953
AHOUSSABOUGOU_PCO51,KORHOGO,9.477448,-5.63004
AHOUSSABOUGOU_PCO52,KORHOGO,9.476277,-5.62739
AHOUSSABOUGOU_PCO53,KORHOGO,9.477038,-5.6275
AHOUSSABOUGOU_PCO54,KORHOGO,9.477519,-5.62789
AHOUSSABOUGOU_PCO55,KORHOGO,9.47783,-5.62741
AHOUSSABOUGOU_PCO56,KORHOGO,9.477175,-5.62668
AHOUSSABOUGOU_PCO57,KORHOGO,9.476744,-5.62495
AHOUSSABOUGOU_PCO58,KORHOGO,9.47625,-5.62426
AHOUSSABOUGOU_PCO59,KORHOGO,9.476414,-5.62336
AHOUSSABOUGOU_PCO60,KORHOGO,9.473456,-5.62634
AHOUSSABOUGOU_PCO61,KORHOGO,9.475266,-5.6265
AHOUSSABOUGOU_PCO62,KORHOGO,9.475728,-5.62602
AHOUSSABOUGOU_PCO63,KORHOGO,9.476183,-5.62553
AHOUSSABOUGOU_PCO64,KORHOGO,9.470674,-5.63598
AHOUSSABOUGOU_PCO65,KORHOGO,9.471352,-5.6358
AHOUSSABOUGOU_PCO66,KORHOGO,9.471788,-5.63522
AHOUSSABOUGOU_PCO67,KORHOGO,9.472311,-5.63486
AHOUSSABOUGOU_PCO68,KORHOGO,9.469244,-5.63558
AHOUSSABOUGOU_PCO69,KORHOGO,9.46855,-5.63567
AHOUSSABOUGOU_PCO70,KORHOGO,9.467273,-5.63611
AHOUSSABOUGOU_PCO71,KORHOGO,9.465673,-5.636
AHOUSSABOUGOU_PCO72,KORHOGO,9.470144,-5.63622
AHOUSSABOUGOU_PCO73,KORHOGO,9.4683,-5.63689
AHOUSSABOUGOU_PCO74,KORHOGO,9.467048,-5.63733
AHOUSSABOUGOU_PCO75,KORHOGO,9.466043,-5.63653
AHOUSSABOUGOU_PCO76,KORHOGO,9.469327,-5.63782
AHOUSSABOUGOU_PCO77,KORHOGO,9.46807,-5.63833
AHOUSSABOUGOU_PCO78,KORHOGO,9.46754,-5.63893
AHOUSSABOUGOU_PCO79,KORHOGO,9.466794,-5.63875
AHOUSSABOUGOU_PCO80,KORHOGO,9.469934,-5.63761
AHOUSSABOUGOU_PCO81,KORHOGO,9.469967,-5.63924
AHOUSSABOUGOU_PCO82,KORHOGO,9.469227,-5.63951
AHOUSSABOUGOU_PCO83,KORHOGO,9.467963,-5.63997
AHOUSSABOUGOU_PCO84,KORHOGO,9.470259,-5.63807
AHOUSSABOUGOU_PCO85,KORHOGO,9.470586,-5.63904
AHOUSSABOUGOU_PCO86,KORHOGO,9.471043,-5.63958
AHOUSSABOUGOU_PCO87,KORHOGO,9.470035,-5.64058
AHOUSSABOUGOU_PCO88,KORHOGO,9.471722,-5.63734
AHOUSSABOUGOU_PCO89,KORHOGO,9.471401,-5.63888
AHOUSSABOUGOU_PCO90,KORHOGO,9.472464,-5.6401
AHOUSSABOUGOU_PCO91,KORHOGO,9.472446,-5.63777
AHOUSSABOUGOU_PCO93,KORHOGO,9.47291,-5.63961
AHOUSSABOUGOU_PCO94,KORHOGO,9.472888,-5.63702
AHOUSSABOUGOU_PCO95,KORHOGO,5.3491,-4.0163
LIBERTE_PCO01,ADJAME,5.3491,-4.0171
LIBERTE_PCO02,ADJAME,5.3484,-4.0172
LIBERTE_PCO03,ADJAME,5.348,-4.0176
LIBERTE_PCO04,ADJAME,5.3526,-4.0171
LIBERTE_PCO05,ADJAME,5.3535,-4.0175
LIBERTE_PCO06,ADJAME,5.3535,-4.0182
LIBERTE_PCO07,ADJAME,5.3528,-4.0176
LIBERTE_PCO08,ADJAME,5.3521,-4.0162
LIBERTE_PCO09,ADJAME,5.3523,-4.016
LIBERTE_PCO10,ADJAME,5.3527,-4.01611
LIBERTE_PCO11,ADJAME,5.3524,-4.0165
LIBERTE_PCO12,ADJAME,5.3508,-4.0171
LIBERTE_PCO13,ADJAME,5.3501,-4.0176
LIBERTE_PCO14,ADJAME,5.3507,-4.018
LIBERTE_PCO15,ADJAME,5.3508,-4.0184
LIBERTE_PCO16,ADJAME,5.3498,-4.0171
LIBERTE_PCO17,ADJAME,5.3512,-4.0171
LIBERTE_PCO18,ADJAME,5.3523,-4.017
LIBERTE_PCO19,ADJAME,5.3519,-4.0176
LIBERTE_PCO20,ADJAME,5.34823,-4.0165
LIBERTE_PCO21,ADJAME,5.3487,-4.0153
LIBERTE_PCO22,ADJAME,5.3475,-4.0155
LIBERTE_PCO23,ADJAME,5.3473,-4.016
LIBERTE_PCO24,ADJAME,5.3471,-4.0156
LIBERTE_PCO25,ADJAME,5.3467,-4.0169
LIBERTE_PCO26,ADJAME,5.3464,-4.0166
LIBERTE_PCO27,ADJAME,5.3464,-4.0169
LIBERTE_PCO28,ADJAME,5.3461,-4.0175
LIBERTE_PCO29,ADJAME,5.3456,-4.0172
LIBERTE_PCO30,ADJAME,5.3458,-4.0171
LIBERTE_PCO31,ADJAME,5.346,-4.0169
