pco_id;sro;localisation;lat;lon;geom;address
RIVIERA4_PCO07;RIVIERA 4;riviera 4;5.329473;-3.95925;5.329473,-3.95925;Golf Laguna, Riviéra 4, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO08;RIVIERA 4;riviera 4;5.364191;-3.94351;5.329473,-3.95925;Golf Laguna, Riviéra 4, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO09;RIVIERA 4;riviera 4;5.365718;-3.94255;5.364191,-3.943514;King Cash, Boulevard François Mitterrand, Triangle, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO10;RIVIERA 4;riviera 4;5.362719;-3.94354;5.365718,-3.942546;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO111;RIVIERA 4;riviera 4;5.361106;-3.94198;5.362719,-3.943543;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO112;RIVIERA 4;riviera 4;5.36829;-3.94229;5.361106,-3.941982;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO113;RIVIERA 4;riviera 4;5.366929;-3.94317;5.36829,-3.942287;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO114;RIVIERA 4;riviera 4;5.367049;-3.94156;5.366929,-3.943168;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO15;RIVIERA 4;riviera 4;5.365718;-3.94255;5.367049,-3.941561;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
RIVIERA4_PCO16;RIVIERA 4;riviera 4;5.409167;-3.9741;5.365718,-3.942546;Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO01;ARCADE;Cite Don Melo;5.41002;-3.97351;5.409167,-3.974103;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO02;ARCADE;Cite Don Melo;5.413334;-3.97172;5.41002,-3.973505;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO03;ARCADE;Entree Cite Aracade 4;5.409167;-3.9741;5.413334,-3.971715;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO01;ARCADE;Cite Aracade 4;5.41002;-3.97351;5.409167,-3.974103;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO02;ARCADE;STAR 16;5.413334;-3.97172;5.41002,-3.973505;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO03;ARCADE;STAR 16;5.4131;-3.9768;5.413334,-3.971715;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO04;ARCADE;STAR 16;5.410512;-3.97511;5.4131,-3.9768;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO05;ARCADE;Groupement 4000 C;5.413155;-3.97661;5.410512,-3.975108;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO06;ARCADE;Angre Chateau Fin Goudron;5.414771;-3.97787;5.413155,-3.97661;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO07;ARCADE;Angre Chateau Fin Goudron;5.413161;-3.97738;5.414771,-3.977874;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO08;ARCADE;Cite Djibi 3 Arcenciel;5.4146;-3.9796;5.413161,-3.977379;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO41;ARCADE;Cite Djibi 3 Arcenciel;5.4147;-3.9806;5.4146,-3.9796;Rue L216, Djibi, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO42;ARCADE;Carrefour Pharmacie Les Arcades;5.403283;-3.98523;5.4147,-3.9806;Rue L220, Djibi, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO09;ARCADE;Angre derriere la pharmacie Sainte Viateur;5.40586;-3.97839;5.403283,-3.985225;Terminus 81/82, Rue L155, Résidence Altida, Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO10;ARCADE;SIPIM 4;5.4032;-3.9762;5.40586,-3.97839;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO11;ARCADE;SIPIM 4;5.3864;-3.9536;5.4032,-3.9762;CIRMA(Conseil,Ingénierie,Recherche, Management des Affaires), 981, L160, Cité soleil 2, Caféier, Cocody, Abidjan, 28BP981, Côte d’Ivoire
ARCADE_PCO13;ARCADE;Angre Cite Ecobank;5.385008;-3.95264;5.3864,-3.9536;Rue I195, 8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO14;ARCADE;Angre derriere la pharmacie Sainte Viateur;5.3853;-3.9509;5.385008,-3.952635;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO15;ARCADE;Angre Cite Ecobank;5.389244;-3.95156;5.3853,-3.9509;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO16;ARCADE;SIPIM 4 rue Pharmacie ENICA;5.390295;-3.95818;5.389244,-3.951559;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO43;ARCADE;devaint la paroisse Saint viateur;5.387;-3.9545;5.390295,-3.95818;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO44;ARCADE;Cite Programme 5B;5.3801;-3.9517;5.387,-3.9545;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO45;ARCADE;STAR 12;5.3817;-3.9548;5.3801,-3.9517;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO46;ARCADE;Carrefour CHU dangre;5.3912;-3.9682;5.3817,-3.9548;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO17;ARCADE;Angre Gestoci Pharmacie Analya;5.3912;-3.9684;5.3912,-3.9682;SCI Les Rosiers, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO18;ARCADE;Cite Diaspora;5.386571;-3.96944;5.3912,-3.9684;SCI Les Rosiers, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO20;ARCADE;Cite Cafeier 8;5.401614;-3.95604;5.386571,-3.969437;Star 12, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO21;ARCADE;Angre Cite Belle Vue;5.402;-3.9611;5.401614,-3.956044;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO22;ARCADE;Angre Cite Arcade 1;5.399061;-3.96524;5.402,-3.9611;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO23;ARCADE;Angre non loin du cours secondaire methodiste Angre;5.3991;-3.9597;5.399061,-3.96524;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO24;ARCADE;ARCADE;5.4004;-3.971;5.3991,-3.9597;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO25;ARCADE;ARCADE;5.4004;-3.9735;5.4004,-3.971;Cité Caféier 8, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO26;ARCADE;ARCADE;5.4089;-3.9769;5.4004,-3.9735;Cité Wedouwel Soleil 2, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO29;ARCADE;ARCADE;5.4099;-3.9625;5.4089,-3.9769;Angré, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO33;ARCADE;ARCADE;5.4041;-3.9623;5.4099,-3.9625;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO34;ARCADE;ARCADE;5.4036;-3.9605;5.4041,-3.9623;Cité Gestoci, 8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO36;ARCADE;ARCADE;5.3958;-3.9694;5.4036,-3.9605;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO37;ARCADE;ARCADE;5.3849;-3.9529;5.3958,-3.9694;92, Rue du bonheur, Cité Rosiers 6e Programme, Caféier, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO47;ARCADE;ARCADE;5.3853;-3.9505;5.3849,-3.9529;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO48;ARCADE;ARCADE;5.3884;-3.9541;5.3853,-3.9505;Saint Viateur, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO49;ARCADE;ARCADE;5.3898;-3.9519;5.3884,-3.9541;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
ARCADE_PCO50;ARCADE;ARCADE;5.404612;-3.98523;5.3898,-3.9519;8e et 9e tranche, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO01;DJIBI;Angre Terminus 81/82;5.405375;-3.98503;5.404612,-3.985225;Rue L162, Résidence Altida, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO02;DJIBI;Angre devant SNEIDAI passport en face du centre de sante communautaire dangre;5.406607;-3.98572;5.405375,-3.985032;Rue L155, Résidence Altida, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO03;DJIBI;Cafeier 1 et 2 en face de la Pharmacie du Jubile;5.408305;-3.98685;5.406607,-3.98572;Cité Caféier 2, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO04;DJIBI;Cafeier 1 et 2 non loin de la station STAR OIL;5.404378;-3.98341;5.408305,-3.98685;Rue L208, Cité Caféier 2, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO05;DJIBI;Rue Eglise la chandelle dAngre;5.403978;-3.98258;5.404378,-3.98341;Rue L162, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO06;DJIBI;Devant MEFCO dAngre;5.405977;-3.98383;5.403978,-3.982583;Rue L237, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO07;DJIBI;En face de la Mosque dAngre ancien cocotivo dAngre;5.4058;-3.9826;5.405977,-3.983825;Rue L235, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO08;DJIBI;En face de la Pharmacie Esperance;5.408812;-3.98475;5.4058,-3.9826;Rue L237, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO09;DJIBI;Angre Chateau Carrefour Batim Cite Fondasso;5.410655;-3.9857;5.408812,-3.984748;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO10;DJIBI;Angre Chateau Carrefour Batim Cite Fondasso;5.412261;-3.98406;5.410655,-3.985704;Rue L216, Angré Cocoteraie, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO11;DJIBI;Angre Chateau Carrefour Batim Cite Fondasso;5.410921;-3.98592;5.412261,-3.984056;Rue L218, Angré Cocoteraie, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO12;DJIBI;Angre Chateau Carrefour Batim Cite Fondasso;5.4025;-3.9813;5.410921,-3.985919;Rue L237, Angré Cocoteraie, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO13;DJIBI;Angre Cite Djibi 2B;5.4023;-3.9834;5.4025,-3.9813;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO14;DJIBI;Angre Cite Djibi 2A;5.401075;-3.98298;5.4023,-3.9834;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO15;DJIBI;Rue Marche Cocotivo non loin dINSSA;5.4;-3.983;5.401075,-3.982977;Cité Sicogi 1001 logements, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO16;DJIBI;Rue Marche Cocotivo non loin dINSSA;5.403524;-3.98067;5.4,-3.983;Rue L237, 8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO17;DJIBI;Residence Koriet dAngre;5.4034;-3.9789;5.403524,-3.980668;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO18;DJIBI;Cite Derriere Agence ECOBANK dAngre;5.4034;-3.9789;5.4034,-3.9789;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO19;DJIBI;Cite Derriere Agence ECOBANK dAngre;5.4065;-3.9794;5.4034,-3.9789;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO20;DJIBI;Cite Derriere Agence ECOBANK dAngre;5.4006;-3.9818;5.4065,-3.9794;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO21;DJIBI;Cite STAR 10;5.398848;-3.98026;5.4006,-3.9818;Cité Angré Star 10, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO22;DJIBI;Cite STAR 10;5.3984;-3.9796;5.398848,-3.98026;Centre De Formation Pluriel, Rue L84, 8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO23;DJIBI;Cite BCEAO;5.3972;-3.9794;5.3984,-3.9796;Cité BCEAO, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO24;DJIBI;Cite BCEAO Toit vert;5.4059;-3.9812;5.3972,-3.9794;8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO25;DJIBI;Djibi Cite de la Paix dAngre;5.4072;-3.9814;5.4059,-3.9812;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO26;DJIBI;Djibi Cite de la Paix dAngre;5.408759;-3.97981;5.4072,-3.9814;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO27;DJIBI;Djibi Cite de la Paix dAngre non loin du Lycee dAngre;5.407955;-3.98267;5.408759,-3.979807;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO28;DJIBI;Cite Groupement 4000 D;5.4088;-3.9872;5.407955,-3.982669;Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO29;DJIBI;Cite STAR 6 derriere la Pharmacie les Allees;5.4105;-3.9882;5.4088,-3.9872;Rue L155, Angré Cocoteraie, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO30;DJIBI;Cite Cafeier 7;5.4071;-3.9885;5.4105,-3.9882;Rue L155, Angré Cocoteraie, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO31;DJIBI;Cite Cafeier 2;5.4055;-3.9876;5.4071,-3.9885;Rue L211, Résidence Altida, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO32;DJIBI;Cite Star 2;5.3983;-3.9782;5.4055,-3.9876;Rue L164, Cité Stars 5, Angré, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO33;DJIBI;Devant limmeuble KIMI 3 Smart Technologie 8eme tranche;5.3981;-3.9774;5.3983,-3.9782;Rue L84, Ekra, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO34;DJIBI;Devant Supermarche SICOMEX 8eme Tranche;5.3988;-3.9771;5.3981,-3.9774;Olive Tours Et Travel, Rue L84, 8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO35;DJIBI;Cite Soleil 1;5.3993;-3.9767;5.3988,-3.9771;8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO36;DJIBI;Cite Soleil 1;5.399;-3.9747;5.3993,-3.9767;Cité Soleil 1, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO37;DJIBI;Entree de la Cite SAGECIM;5.3987;-3.9755;5.399,-3.9747;8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO38;DJIBI;Cite SAGECIM;5.3947;-3.975;5.3987,-3.9755;Cité Sagesim, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO39;DJIBI;Cite Pacifique;5.396;-3.9754;5.3947,-3.975;8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
DJIBI_PCO40;DJIBI;Cite Pacifique;5.35358;-3.96971;5.396,-3.9754;8? tranche, Caféier, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO101;ALLABRA;ALLABRA;5.351712;-3.9682;5.35358,-3.969714;Carrefour Alpha, Rue Sainte Famille, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO102;ALLABRA;ALLABRA;5.351383;-3.96715;5.351712,-3.968196;Rue E1, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO103;ALLABRA;ALLABRA;5.35486;-3.96637;5.351383,-3.967152;Rue E5, Cité Allabra, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO104;ALLABRA;ALLABRA;5.351889;-3.95874;5.35486,-3.966366;Rue E9, Cité Allabra, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO51;ALLABRA;ALLABRA;5.35624;-3.96041;5.351889,-3.958741;Rue E100, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO52;ALLABRA;ALLABRA;5.358818;-3.95567;5.35624,-3.96041;Rue E148, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO53;ALLABRA;ALLABRA;5.354612;-3.96171;5.358818,-3.95567;Rue E162, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO54;ALLABRA;ALLABRA;5.35574;-3.95429;5.354612,-3.96171;Rue E132, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO62;ALLABRA;ALLABRA;5.355907;-3.95779;5.35574,-3.954287;Rue E154, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO63;ALLABRA;ALLABRA;5.357297;-3.95641;5.355907,-3.957788;Rue E154, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO64;ALLABRA;ALLABRA;5.350597;-3.96178;5.357297,-3.95641;Rue E152, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO71;ALLABRA;ALLABRA;5.345508;-3.96135;5.350597,-3.961776;Rue E39, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO72;ALLABRA;ALLABRA;5.349018;-3.95649;5.345508,-3.961352;Rue E56, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO73;ALLABRA;ALLABRA;5.350108;-3.95814;5.349018,-3.956488;Rue E88, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO74;ALLABRA;ALLABRA;5.352137;-3.96176;5.350108,-3.958138;Rue E74, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO91;ALLABRA;ALLABRA;5.356025;-3.96412;5.352137,-3.961763;Rue E39, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO92;ALLABRA;ALLABRA;5.350818;-3.96346;5.356025,-3.964119;Rue E17, Cité Allabra Reconciliation, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO93;ALLABRA;ALLABRA;5.356025;-3.96412;5.350818,-3.963459;Rue E23, Cité Allabra, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO94;ALLABRA;ALLABRA;5.3522;-3.9741;5.356025,-3.964119;Rue E17, Cité Allabra Reconciliation, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO11;ALLABRA;ALLABRA;5.3533;-3.9617;5.3522,-3.9741;Rue D108, Riviéra 2, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO05;ALLABRA;ALLABRA;5.3562;-3.9606;5.3533,-3.9617;Rue E106, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO06;ALLABRA;ALLABRA;5.3568;-3.9641;5.3562,-3.9606;Rue E143, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO07;ALLABRA;ALLABRA;5.3523;-3.9576;5.3568,-3.9641;Rue E134, Cité Allabra Reconciliation, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO33;ALLABRA;ALLABRA;5.3524;-3.9577;5.3523,-3.9576;Rue E88, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO34;ALLABRA;ALLABRA;5.3479;-3.9552;5.3524,-3.9577;Rue E88, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO35;ALLABRA;ALLABRA;5.3523;-3.9553;5.3479,-3.9552;Rue E65, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO36;ALLABRA;ALLABRA;5.3536;-3.9712;5.3523,-3.9553;Rue E88, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO37;ALLABRA;ALLABRA;5.3533;-3.9741;5.3536,-3.9712;Atelier De Couture Homme, Rue Sainte Famille, Riviéra 2, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO38;ALLABRA;ALLABRA;5.3517;-3.9724;5.3533,-3.9741;Rue Sainte Famille, Riviéra 2, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO39;ALLABRA;ALLABRA;5.355255;-3.95975;5.3517,-3.9724;Paul Boutin Vente de Sacs et Divers, Rue Apha Blondy, Riviéra 2, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO50;ALLABRA;ALLABRA;5.3557;-3.9545;5.355255,-3.959752;Rue E148, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO511;ALLABRA;ALLABRA;5.356835;-3.95641;5.3557,-3.9545;Rue E154, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
ALLABRA_PCO512;ALLABRA;ALLABRA;5.372369;-3.97246;5.356835,-3.956407;Rue E158, Riviera 3, Riviéra 3, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO01;LAURIER 7;Dans la cité Laurier 6;5.3722;-3.9725;5.372369,-3.972457;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO02;LAURIER 7;Dans la cité Laurier 6;5.3726;-3.9706;5.3722,-3.9725;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO03;LAURIER 7;Pharmacie ST COME ET DAMIEN;5.3688;-3.971;5.3726,-3.9706;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO47;LAURIER 7;Vers la SRO LAURIER;5.3704;-3.9686;5.3688,-3.971;Rue I63, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO04;LAURIER 7;Vers SRO LAU01 en allant vers l'Université Mulsumane;5.3672;-3.9697;5.3704,-3.9686;Église des Assemblées de Dieu, Rue I73, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO05;LAURIER 7;Vers Chill Out;5.3678;-3.9687;5.3672,-3.9697;Rue I65, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO06;LAURIER 7;Derrière l'Autorité ivoirienne de Regulation Pharmaceutique;5.3727;-3.9672;5.3678,-3.9687;Rue I67, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO07;LAURIER 7;Dans la cité presse;5.3711;-3.9657;5.3727,-3.9672;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO08;LAURIER 7;Dans l'Université Musulmane;5.3709;-3.9702;5.3711,-3.9657;Rue I164, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO09;LAURIER 7;Dans la cité derrière la SRO Laurier;5.3697;-3.9643;5.3709,-3.9702;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO10;LAURIER 7;Vers l'université Mulsumane;5.368274;-3.96625;5.3697,-3.9643;Rue I93, Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO11;LAURIER 7;ers Groupe scolaire catholique Le Figuier;5.3628;-3.9654;5.368274,-3.966247;Rue I81, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO12;LAURIER 7;Juste après Abidjan Mall en allant au rond de la Palmeraie;5.3641;-3.963;5.3628,-3.9654;Rue I78, Soprodav, Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO13;LAURIER 7;Pharmacie Notre Dame de l'incarnation;5.366;-3.9652;5.3641,-3.963;Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO14;LAURIER 7;Vers l'institut Française du Numérique IFRAN;5.3646;-3.9575;5.366,-3.9652;Rue I83, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO15;LAURIER 7;Vers la rue ministre;5.3676;-3.9639;5.3646,-3.9575;Rue I130, Riviéra Palmeraie, Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO16;LAURIER 7;Carrefour de l'école Hiba Max Palmeraie;5.3644;-3.9688;5.3676,-3.9639;Garage, Rue I93, Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO17;LAURIER 7;Vers le carrefour Djédjé Mady;5.3611;-3.971;5.3644,-3.9688;Rue I65, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO18;LAURIER 7;A côté de pharmacie Bonounin;5.3597;-3.9743;5.3611,-3.971;Rue I88, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO19;LAURIER 7;Université Nord-Sud Bonoumin-Masterflexx;5.3596;-3.9746;5.3597,-3.9743;Rue I20, Attoban, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO52;LAURIER 7;LAURIER 7;5.3664;-3.9559;5.3596,-3.9746;Rue I20, Attoban, Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO20;LAURIER 7;En immeuble derrière Maci Canada;5.3744;-3.9664;5.3664,-3.9559;Rue I167, Riviéra Palmeraie, Les Palmeraies, Palmeraie, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO22;LAURIER 7;A 200m d'immeuble wallebo;5.3727;-3.9657;5.3744,-3.9664;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO23;LAURIER 7;Laurier vers la Cité Presse;5.377;-3.9673;5.3727,-3.9657;Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO24;LAURIER 7;Vers le rond d'ADO;5.3787;-3.969;5.377,-3.9673;cdci, Rue L187, Rosiers 2e Programme, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO25;LAURIER 7;Vers le collège les Figuiers de la rivera Palmerais;5.3783;-3.9655;5.3787,-3.969;CNPS 9? tranche, Riviéra Bonoumin, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO26;LAURIER 7;Non loin du commissariat du 35ème arrondissement;5.3812;-3.9643;5.3783,-3.9655;Rosiers 2e Programme, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO27;LAURIER 7;Non loin du Rond point Rosiers programme 3;5.3805;-3.9659;5.3812,-3.9643;Zino Pressing, Rue Rubis, Rosiers 3e Programme Rive Droite, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
LAURIER7_PCO28;LAURIER 7;Non loin de la pharmacie les Rosiers Programme 3;5.3755;-3.9622;5.3805,-3.9659;Rosiers 3e Programme Rive Gauche, Djorogobité, Cocody, Abidjan, Côte d’Ivoire
